=== 自动建图数据 ===
总步数: 1224
总时间: 85.31秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
1215,84.74,12.150,0.000,-3.141,2.96,5.00,1.61,1.36,1.36
1216,84.80,12.160,0.000,-3.141,2.95,5.00,1.62,1.35,1.35
1217,84.86,12.170,0.000,-3.141,2.96,5.00,1.61,1.37,1.37
1218,84.93,12.180,0.000,-3.141,2.96,5.00,1.62,1.36,1.36
1219,84.99,12.190,0.000,-3.142,2.96,5.00,1.62,1.36,1.36
1220,85.06,12.200,0.000,-3.142,2.95,5.00,1.62,1.36,1.36
1221,85.12,12.210,0.000,-3.142,2.97,5.00,1.62,1.37,1.37
1222,85.18,12.220,0.000,-3.142,2.95,5.00,1.61,1.36,1.36
1223,85.25,12.230,0.000,-3.142,2.96,5.00,1.62,1.36,1.36

=== 统计信息 ===
平均距离: 2.32m
最小距离: 0.12m
最大距离: 5.00m
有效测量次数: 4896
