=== 自动建图数据 ===
总步数: 2492
总时间: 234.56秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
1421,166.02,14.210,0.000,1.658,0.23,3.38,2.30,1.98,0.23
1422,166.08,14.220,0.000,1.610,0.24,3.43,2.26,2.01,0.24
1423,166.14,14.230,0.000,1.562,0.23,5.00,2.23,2.02,0.23
1424,166.21,14.240,0.000,1.515,5.00,5.00,2.20,2.04,2.04
1425,166.27,14.250,0.000,1.467,5.00,5.00,2.18,2.07,2.07
1426,166.34,14.260,0.000,1.467,5.00,5.00,2.17,2.06,2.06
1427,166.40,14.270,0.000,1.467,5.00,5.00,2.16,2.06,2.06
1428,166.46,14.280,0.000,1.467,5.00,5.00,2.17,2.05,2.05
1429,166.53,14.290,0.000,1.467,5.00,5.00,2.17,2.06,2.06
1430,166.59,14.300,0.000,1.516,5.00,5.00,2.20,2.04,2.04
1431,166.66,14.310,0.000,1.563,0.24,3.48,2.23,2.00,0.24
1432,166.72,14.320,0.000,1.611,0.24,3.43,2.26,1.98,0.24
1433,166.78,14.330,0.000,1.659,0.25,3.38,2.31,1.96,0.25
1434,166.85,14.340,0.000,1.707,0.26,3.31,2.34,1.96,0.26
1435,166.91,14.350,0.000,1.707,0.26,3.31,2.33,1.95,0.26
1436,166.98,14.360,0.000,1.706,0.26,3.30,2.33,1.94,0.26
1437,167.04,14.370,0.000,1.706,0.26,3.31,2.33,1.93,0.26
1438,167.10,14.380,0.000,1.706,0.26,3.32,2.33,1.93,0.26
1439,167.17,14.390,0.000,1.706,0.28,3.32,2.34,1.93,0.28
1440,167.23,14.400,0.000,1.706,0.28,3.32,2.33,1.93,0.28
1441,167.30,14.410,0.000,1.706,0.28,3.31,2.32,1.92,0.28
1442,167.36,14.420,0.000,1.706,0.29,3.30,2.32,1.92,0.29
1443,167.42,14.430,0.000,1.706,0.30,3.31,2.33,1.92,0.30
1444,167.49,14.440,0.000,1.706,0.31,3.30,2.33,1.92,0.31
1445,167.55,14.450,0.000,1.706,0.30,3.30,2.32,1.91,0.30
1446,167.62,14.460,0.000,1.706,0.30,3.30,2.32,1.90,0.30
1447,167.68,14.470,0.000,1.706,0.30,3.30,2.32,1.90,0.30
1448,167.74,14.480,0.000,1.706,0.31,3.28,2.31,1.89,0.31
1449,167.81,14.490,0.000,1.706,0.31,3.30,2.32,1.89,0.31
1450,167.87,14.500,0.000,1.706,0.32,3.30,2.32,1.89,0.32
1451,167.94,14.510,0.000,1.706,0.32,3.28,2.30,1.88,0.32
1452,168.00,14.520,0.000,1.706,0.33,3.28,2.31,1.87,0.33
1453,168.06,14.530,0.000,1.706,0.33,3.29,2.31,1.87,0.33
1454,168.13,14.540,0.000,1.706,0.33,3.28,2.30,1.87,0.33
1455,168.19,14.550,0.000,1.706,0.34,3.29,2.29,1.86,0.34
1456,168.26,14.560,0.000,1.706,0.36,3.29,2.31,1.87,0.36
1457,168.32,14.570,0.000,1.706,0.35,3.29,2.31,1.85,0.35
1458,168.38,14.580,0.000,1.706,0.35,3.29,2.31,1.85,0.35
1459,168.45,14.590,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1460,168.51,14.600,0.000,1.706,0.36,3.29,2.29,1.84,0.36
1461,168.58,14.610,0.000,1.706,0.36,3.27,2.29,1.84,0.36
1462,168.64,14.620,0.000,1.706,0.36,3.28,2.30,1.83,0.36
1463,168.70,14.630,0.000,1.706,0.37,3.27,2.29,1.84,0.37
1464,168.77,14.640,0.000,1.706,0.36,3.29,2.30,1.84,0.36
1465,168.83,14.650,0.000,1.706,0.35,3.27,2.29,1.83,0.35
1466,168.90,14.660,0.000,1.706,0.37,3.28,2.30,1.85,0.37
1467,168.96,14.670,0.000,1.706,0.36,3.27,2.28,1.83,0.36
1468,169.02,14.680,0.000,1.706,0.36,3.29,2.29,1.85,0.36
1469,169.09,14.690,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1470,169.15,14.700,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1471,169.22,14.710,0.000,1.706,0.35,3.27,2.29,1.84,0.35
1472,169.28,14.720,0.000,1.706,0.35,3.28,2.29,1.85,0.35
1473,169.34,14.730,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1474,169.41,14.740,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1475,169.47,14.750,0.000,1.706,0.36,3.29,2.31,1.85,0.36
1476,169.54,14.760,0.000,1.706,0.35,3.28,2.30,1.85,0.35
1477,169.60,14.770,0.000,1.706,0.36,3.28,2.30,1.86,0.36
1478,169.66,14.780,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1479,169.73,14.790,0.000,1.706,0.36,3.28,2.30,1.85,0.36
1480,169.79,14.800,0.000,1.706,0.35,3.27,2.29,1.84,0.35
1481,169.86,14.810,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1482,169.92,14.820,0.000,1.706,0.35,3.28,2.29,1.85,0.35
1483,169.98,14.830,0.000,1.706,0.35,3.28,2.31,1.85,0.35
1484,170.05,14.840,0.000,1.706,0.35,3.27,2.29,1.84,0.35
1485,170.11,14.850,0.000,1.706,0.35,3.28,2.30,1.85,0.35
1486,170.18,14.860,0.000,1.706,0.36,3.28,2.29,1.85,0.36
1487,170.24,14.870,0.000,1.706,0.36,3.29,2.29,1.85,0.36
1488,170.30,14.880,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1489,170.37,14.890,0.000,1.706,0.37,3.29,2.31,1.86,0.37
1490,170.43,14.900,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1491,170.50,14.910,0.000,1.706,0.36,3.29,2.29,1.85,0.36
1492,170.56,14.920,0.000,1.706,0.35,3.28,2.30,1.85,0.35
1493,170.62,14.930,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1494,170.69,14.940,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1495,170.75,14.950,0.000,1.706,0.36,3.28,2.30,1.85,0.36
1496,170.82,14.960,0.000,1.706,0.35,3.27,2.29,1.85,0.35
1497,170.88,14.970,0.000,1.706,0.36,3.29,2.29,1.85,0.36
1498,170.94,14.980,0.000,1.706,0.35,3.27,2.29,1.84,0.35
1499,171.01,14.990,0.000,1.706,0.36,3.29,2.30,1.86,0.36
1500,171.07,15.000,0.000,1.706,0.35,3.27,2.29,1.85,0.35
1501,171.14,15.010,0.000,1.706,0.36,3.28,2.30,1.85,0.36
1502,171.20,15.020,0.000,1.706,0.36,3.28,2.30,1.85,0.36
1503,171.26,15.030,0.000,1.706,0.36,3.27,2.30,1.85,0.36
1504,171.33,15.040,0.000,1.706,0.37,3.28,2.31,1.86,0.37
1505,171.39,15.050,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1506,171.46,15.060,0.000,1.706,0.36,3.29,2.30,1.85,0.36
1507,171.52,15.070,0.000,1.706,0.35,3.28,2.30,1.84,0.35
1508,171.58,15.080,0.000,1.706,0.36,3.27,2.29,1.85,0.36
1509,171.65,15.090,0.000,1.706,0.36,3.29,2.29,1.85,0.36
1510,171.71,15.100,0.000,1.706,0.35,3.29,2.29,1.85,0.35
1511,171.78,15.110,0.000,1.706,0.34,3.28,2.30,1.84,0.34
1512,171.84,15.120,0.000,1.706,0.33,3.28,2.30,1.84,0.33
1513,171.90,15.130,0.000,1.706,0.35,3.29,2.29,1.86,0.35
1514,171.97,15.140,0.000,1.706,0.35,3.29,2.29,1.86,0.35
1515,172.03,15.150,0.000,1.706,0.35,3.27,2.30,1.85,0.35
1516,172.10,15.160,0.000,1.706,0.36,3.28,2.30,1.86,0.36
1517,172.16,15.170,0.000,1.706,0.35,3.29,2.31,1.86,0.35
1518,172.22,15.180,0.000,1.706,0.35,3.28,2.30,1.85,0.35
1519,172.29,15.190,0.000,1.706,0.34,3.28,2.30,1.85,0.34
1520,172.35,15.200,0.000,1.706,0.35,3.28,2.30,1.86,0.35
1521,172.42,15.210,0.000,1.706,0.35,3.28,2.30,1.86,0.35
1522,172.48,15.220,0.000,1.706,0.35,3.28,2.30,1.86,0.35
1523,172.54,15.230,0.000,1.706,0.34,3.28,2.31,1.85,0.34
1524,172.61,15.240,0.000,1.706,0.34,3.29,2.31,1.85,0.34
1525,172.67,15.250,0.000,1.706,0.35,3.27,2.30,1.85,0.35
1526,172.74,15.260,0.000,1.706,0.35,3.28,2.30,1.86,0.35
1527,172.80,15.270,0.000,1.706,0.35,3.29,2.31,1.86,0.35
1528,172.86,15.280,0.000,1.706,0.35,3.28,2.30,1.86,0.35
1529,172.93,15.290,0.000,1.706,0.34,3.29,2.30,1.85,0.34
1530,172.99,15.300,0.000,1.706,0.35,3.28,2.31,1.85,0.35
1531,173.06,15.310,0.000,1.706,0.34,3.29,2.30,1.85,0.34
1532,173.12,15.320,0.000,1.706,0.34,3.29,2.31,1.85,0.34
1533,173.18,15.330,0.000,1.706,0.35,3.28,2.30,1.86,0.35
1534,173.25,15.340,0.000,1.706,0.34,3.28,2.30,1.85,0.34
1535,173.31,15.350,0.000,1.706,0.35,3.29,2.29,1.86,0.35
1536,173.38,15.360,0.000,1.706,0.34,3.29,2.30,1.85,0.34
1537,173.44,15.370,0.000,1.706,0.34,3.28,2.30,1.85,0.34
1538,173.50,15.380,0.000,1.706,0.35,3.29,2.29,1.86,0.35
1539,173.57,15.390,0.000,1.706,0.34,3.28,2.30,1.85,0.34
1540,173.63,15.400,0.000,1.706,0.34,3.29,2.31,1.85,0.34
1541,173.70,15.410,0.000,1.706,0.35,3.28,2.30,1.85,0.35
1542,173.76,15.420,0.000,1.706,0.35,3.29,2.29,1.86,0.35
1543,173.82,15.430,0.000,1.706,0.35,3.28,2.30,1.85,0.35
1544,173.89,15.440,0.000,1.706,0.34,3.29,2.29,1.86,0.34
1545,173.95,15.450,0.000,1.706,0.34,3.28,2.30,1.87,0.34
1546,174.02,15.460,0.000,1.706,0.33,3.28,2.30,1.87,0.33
1547,174.08,15.470,0.000,1.706,0.32,3.28,2.30,1.88,0.32
1548,174.14,15.480,0.000,1.706,0.32,3.31,2.32,1.89,0.32
1549,174.21,15.490,0.000,1.706,0.30,3.30,2.31,1.89,0.30
1550,174.27,15.500,0.000,1.706,0.31,3.29,2.31,1.90,0.31
1551,174.34,15.510,0.000,1.706,0.31,3.30,2.32,1.91,0.31
1552,174.40,15.520,0.000,1.706,0.29,3.29,2.32,1.91,0.29
1553,174.46,15.530,0.000,1.706,0.28,3.30,2.32,1.91,0.28
1554,174.53,15.540,0.000,1.706,0.28,3.31,2.32,1.91,0.28
1555,174.59,15.550,0.000,1.706,0.28,3.31,2.32,1.92,0.28
1556,174.66,15.560,0.000,1.706,0.29,3.30,2.32,1.92,0.29
1557,174.72,15.570,0.000,1.706,0.28,3.30,2.32,1.92,0.28
1558,174.78,15.580,0.000,1.706,0.29,3.31,2.33,1.93,0.29
1559,174.85,15.590,0.000,1.706,0.28,3.30,2.32,1.93,0.28
1560,174.91,15.600,0.000,1.706,0.27,3.31,2.33,1.92,0.27
1561,174.98,15.610,0.000,1.789,0.27,3.22,2.40,1.90,0.27
1562,175.04,15.620,0.000,1.789,0.28,3.20,2.39,1.91,0.28
1563,175.10,15.630,0.000,1.789,0.27,3.20,2.39,1.90,0.27
1564,175.17,15.640,0.000,1.789,0.27,3.20,2.39,1.90,0.27
1565,175.23,15.650,0.000,1.789,0.27,3.20,2.39,1.91,0.27
1566,175.30,15.660,0.000,1.789,0.26,3.22,2.41,1.91,0.26
1567,175.36,15.670,0.000,1.789,0.26,3.22,2.40,1.91,0.26
1568,175.42,15.680,0.000,1.789,0.25,3.22,2.40,1.91,0.25
1569,175.49,15.690,0.000,1.789,0.25,3.22,2.40,1.91,0.25
1570,175.55,15.700,0.000,1.789,0.26,3.23,2.41,1.92,0.26
1571,175.62,15.710,0.000,1.789,0.26,3.21,2.40,1.93,0.26
1572,175.68,15.720,0.000,1.789,0.26,3.21,2.40,1.93,0.26
1573,175.74,15.730,0.000,1.789,0.25,3.23,2.41,1.93,0.25
1574,175.81,15.740,0.000,1.789,0.25,3.21,2.40,1.93,0.25
1575,175.87,15.750,0.000,1.789,0.25,3.22,2.41,1.93,0.25
1576,175.94,15.760,0.000,1.789,0.25,3.23,2.42,1.93,0.25
1577,176.00,15.770,0.000,1.789,0.25,3.22,2.41,1.94,0.25
1578,176.06,15.780,0.000,1.789,0.23,3.23,2.41,1.93,0.23
1579,176.13,15.790,0.000,1.789,0.24,3.23,2.42,1.94,0.24
1580,176.19,15.800,0.000,1.789,0.24,3.24,2.43,1.94,0.24
1581,176.26,15.810,0.000,1.789,0.23,3.23,2.42,1.94,0.23
1582,176.32,15.820,0.000,1.789,0.24,3.22,2.41,1.95,0.24
1583,176.38,15.830,0.000,1.789,0.24,3.22,2.42,1.95,0.24
1584,176.45,15.840,0.000,1.789,0.23,3.22,2.41,1.95,0.23
1585,176.51,15.850,0.000,1.789,0.23,3.22,2.42,1.96,0.23
1586,176.58,15.860,0.000,1.789,0.23,3.22,2.42,1.95,0.23
1587,176.64,15.870,0.000,1.789,0.23,3.22,2.42,1.95,0.23
1588,176.70,15.880,0.000,1.789,0.23,3.24,2.43,1.95,0.23
1589,176.77,15.890,0.000,1.789,0.23,3.24,2.42,1.95,0.23
1590,176.83,15.900,0.000,1.789,0.23,3.22,2.41,1.96,0.23
1591,176.90,15.910,0.000,1.789,0.23,3.23,2.41,1.96,0.23
1592,176.96,15.920,0.000,1.789,0.23,3.22,2.41,1.95,0.23
1593,177.02,15.930,0.000,1.789,0.23,3.24,2.43,1.96,0.23
1594,177.09,15.940,0.000,1.789,0.23,3.22,2.41,1.95,0.23
1595,177.15,15.950,0.000,1.789,0.23,3.22,2.41,1.95,0.23
1596,177.22,15.960,0.000,1.789,0.22,3.24,2.42,1.95,0.22
1597,177.28,15.970,0.000,1.789,0.23,3.23,2.42,1.96,0.23
1598,177.34,15.980,0.000,1.789,0.23,3.22,2.41,1.95,0.23
1599,177.41,15.990,0.000,1.789,0.22,3.24,2.42,1.95,0.22
1600,177.47,16.000,0.000,1.789,0.22,3.22,2.41,1.95,0.22
1601,177.54,16.010,0.000,1.789,0.22,3.24,2.43,1.96,0.22
1602,177.60,16.020,0.000,1.789,0.22,3.24,2.43,1.96,0.22
1603,177.66,16.030,0.000,1.789,0.21,3.22,2.42,1.96,0.21
1604,177.73,16.040,0.000,1.789,0.21,3.23,2.42,1.97,0.21
1605,177.79,16.050,0.000,1.789,0.20,3.24,2.43,1.97,0.20
1606,177.86,16.060,0.000,1.789,0.20,3.25,2.44,1.98,0.20
1607,177.92,16.070,0.000,1.789,0.21,3.24,2.43,1.99,0.21
1608,177.98,16.080,0.000,1.789,0.20,3.24,2.43,1.99,0.20
1609,178.05,16.090,0.000,1.789,0.19,3.23,2.43,1.99,0.19
1610,178.11,16.100,0.000,1.789,0.19,3.23,2.43,1.99,0.19
1611,178.18,16.110,0.000,1.789,0.18,3.24,2.43,1.97,0.18
1612,178.24,16.120,0.000,1.789,0.20,3.24,2.43,1.99,0.20
1613,178.30,16.130,0.000,1.789,0.21,3.24,2.43,1.98,0.21
1614,178.37,16.140,0.000,1.789,0.20,3.25,2.43,1.97,0.20
1615,178.43,16.150,0.000,1.789,0.21,3.24,2.43,1.97,0.21
1616,178.50,16.160,0.000,1.789,0.21,3.24,2.43,1.96,0.21
1617,178.56,16.170,0.000,1.789,0.22,3.23,2.42,1.96,0.22
1618,178.62,16.180,0.000,1.789,0.22,3.24,2.43,1.96,0.22
1619,178.69,16.190,0.000,1.789,0.24,3.24,2.44,1.96,0.24
1620,178.75,16.200,0.000,1.789,0.23,3.24,2.42,1.95,0.23
1621,178.82,16.210,0.000,1.742,0.23,3.28,2.37,1.97,0.23
1622,178.88,16.220,0.000,1.694,0.23,3.33,2.33,1.98,0.23
1623,178.94,16.230,0.000,1.646,0.22,3.38,2.30,1.99,0.22
1624,179.01,16.240,0.000,1.599,0.23,3.44,2.26,2.02,0.23
1625,179.07,16.250,0.000,1.551,0.23,5.00,2.24,2.03,0.23
1626,179.14,16.260,0.000,1.504,0.23,5.00,2.21,2.06,0.23
1627,179.20,16.270,0.000,1.456,5.00,5.00,2.18,2.08,2.08
1628,179.26,16.280,0.000,1.408,5.00,3.21,2.15,2.11,2.11
1629,179.33,16.290,0.000,1.408,5.00,3.20,2.15,2.10,2.10
1630,179.39,16.300,0.000,1.408,5.00,3.20,2.15,2.10,2.10
1631,179.46,16.310,0.000,1.408,5.00,3.20,2.14,2.09,2.09
1632,179.52,16.320,0.000,1.457,5.00,5.00,2.17,2.06,2.06
1633,179.58,16.330,0.000,1.504,0.23,5.00,2.19,2.04,0.23
1634,179.65,16.340,0.000,1.552,0.23,3.49,2.23,2.01,0.23
1635,179.71,16.350,0.000,1.600,0.24,3.42,2.26,2.00,0.24
1636,179.78,16.360,0.000,1.647,0.24,3.38,2.31,1.99,0.24
1637,179.84,16.370,0.000,1.695,0.24,3.32,2.33,1.97,0.24
1638,179.90,16.380,0.000,1.743,0.24,3.28,2.37,1.95,0.24
1639,179.97,16.390,0.000,1.791,0.25,3.21,2.42,1.94,0.25
1640,180.03,16.400,0.000,1.838,0.25,3.17,2.47,1.93,0.25
1641,180.10,16.410,0.000,1.886,0.26,3.11,2.51,1.92,0.26
1642,180.16,16.420,0.000,1.934,0.26,3.06,2.56,1.91,0.26
1643,180.22,16.430,0.000,1.981,0.26,2.99,2.59,1.90,0.26
1644,180.29,16.440,0.000,2.029,0.26,1.85,2.64,1.89,0.26
1645,180.35,16.450,0.000,2.076,0.26,1.76,2.69,1.89,0.26
1646,180.42,16.460,0.000,2.124,0.27,1.80,1.95,1.89,0.27
1647,180.48,16.470,0.000,2.171,0.29,1.88,1.86,1.89,0.29
1648,180.54,16.480,0.000,2.219,0.30,0.85,1.91,1.90,0.30
1649,180.61,16.490,0.000,2.266,0.30,0.80,1.98,1.89,0.30
1650,180.67,16.500,0.000,2.314,0.31,0.75,2.94,1.90,0.31
1651,180.74,16.510,0.000,2.361,0.33,0.72,3.01,1.91,0.33
1652,180.80,16.520,0.000,2.409,0.34,0.69,3.05,1.91,0.34
1653,180.86,16.530,0.000,2.457,0.35,0.72,3.12,1.92,0.35
1654,180.93,16.540,0.000,2.504,0.38,0.75,3.16,1.93,0.38
1655,180.99,16.550,0.000,2.552,5.00,0.82,3.23,1.94,0.82
1656,181.06,16.560,0.000,2.600,5.00,0.88,3.28,1.95,0.88
1657,181.12,16.570,0.000,2.647,5.00,2.33,3.33,1.97,1.97
1658,181.18,16.580,0.000,2.695,5.00,2.30,3.37,1.99,1.99
1659,181.25,16.590,0.000,2.743,1.73,2.27,3.45,2.01,1.73
1660,181.31,16.600,0.000,2.790,1.68,2.22,1.96,2.02,1.68
1661,181.38,16.610,0.000,2.838,1.66,2.20,1.94,2.05,1.66
1662,181.44,16.620,0.000,2.886,1.75,2.18,1.90,2.07,1.75
1663,181.50,16.630,0.000,2.934,3.28,2.14,5.00,2.09,2.09
1664,181.57,16.640,0.000,2.982,3.23,2.12,5.00,2.13,2.12
1665,181.63,16.650,0.000,3.031,5.00,2.10,5.00,2.16,2.10
1666,181.70,16.660,0.000,3.079,5.00,2.07,5.00,2.18,2.07
1667,181.76,16.670,0.000,3.129,5.00,2.05,5.00,2.21,2.05
1668,181.82,16.680,0.000,3.129,5.00,2.04,5.00,2.21,2.04
1669,181.89,16.690,0.000,3.129,5.00,2.04,5.00,2.21,2.04
1670,181.95,16.700,0.000,3.129,5.00,2.04,5.00,2.20,2.04
1671,182.02,16.710,0.000,3.128,5.00,2.04,5.00,2.20,2.04
1672,182.08,16.720,0.000,-3.102,3.47,2.02,5.00,2.23,2.02
1673,182.14,16.730,0.000,-3.055,3.42,2.00,0.41,2.27,0.41
1674,182.21,16.740,0.000,-3.055,3.43,2.00,0.48,2.27,0.48
1675,182.27,16.750,0.000,-3.055,3.43,2.01,0.54,2.27,0.54
1676,182.34,16.760,0.000,-3.055,3.45,2.00,5.00,2.26,2.00
1677,182.40,16.770,0.000,-3.055,3.44,2.00,5.00,2.26,2.00
1678,182.46,16.780,0.000,-3.003,3.38,1.98,0.38,2.29,0.38
1679,182.53,16.790,0.000,-2.955,3.33,1.97,0.25,2.33,0.25
1680,182.59,16.800,0.000,-2.955,3.34,1.97,0.27,2.33,0.27
1681,182.66,16.810,0.000,-2.956,3.33,1.94,0.30,2.31,0.30
1682,182.72,16.820,0.000,-2.956,3.34,1.96,0.34,2.31,0.34
1683,182.78,16.830,0.000,-2.905,3.29,1.95,0.26,2.36,0.26
1684,182.85,16.840,0.000,-2.857,3.24,1.94,0.21,2.41,0.21
1685,182.91,16.850,0.000,-2.810,3.18,1.92,0.20,2.45,0.20
1686,182.98,16.860,0.000,-2.810,3.19,1.92,0.20,2.45,0.20
1687,183.04,16.870,0.000,-2.810,3.18,1.93,0.20,2.43,0.20
1688,183.10,16.880,0.000,-2.810,3.19,1.91,0.21,2.44,0.21
1689,183.17,16.890,0.000,-2.810,3.20,1.92,0.23,2.43,0.23
1690,183.23,16.900,0.000,-2.810,3.19,1.91,0.23,2.42,0.23
1691,183.30,16.910,0.000,-2.810,3.19,1.92,0.24,2.42,0.24
1692,183.36,16.920,0.000,-2.810,3.20,1.92,0.24,2.43,0.24
1693,183.42,16.930,0.000,-2.810,3.19,1.92,0.24,2.42,0.24
1694,183.49,16.940,0.000,-2.810,3.19,1.91,0.23,2.43,0.23
1695,183.55,16.950,0.000,-2.810,3.21,1.92,0.24,2.43,0.24
1696,183.62,16.960,0.000,-2.810,3.19,1.92,0.24,2.42,0.24
1697,183.68,16.970,0.000,-2.810,3.19,1.92,0.24,2.42,0.24
1698,183.74,16.980,0.000,-2.810,3.18,1.92,0.22,2.43,0.22
1699,183.81,16.990,0.000,-2.810,3.19,1.93,0.23,2.43,0.23
1700,183.87,17.000,0.000,-2.810,3.18,1.93,0.20,2.43,0.20
1701,183.94,17.010,0.000,-2.810,3.18,1.92,0.20,2.45,0.20
1702,184.00,17.020,0.000,-2.810,3.18,1.92,0.20,2.45,0.20
1703,184.06,17.030,0.000,-2.810,3.17,1.92,0.20,2.46,0.20
1704,184.13,17.040,0.000,-2.810,3.17,1.93,0.21,2.47,0.21
1705,184.19,17.050,0.000,-2.810,3.16,1.92,0.21,2.48,0.21
1706,184.26,17.060,0.000,-2.810,3.14,1.93,0.22,2.47,0.22
1707,184.32,17.070,0.000,-2.810,3.13,1.92,0.22,2.47,0.22
1708,184.38,17.080,0.000,-2.810,3.13,1.92,0.20,2.48,0.20
1709,184.45,17.090,0.000,-2.810,3.14,1.93,0.22,2.50,0.22
1710,184.51,17.100,0.000,-2.810,3.12,1.94,0.23,2.50,0.23
1711,184.58,17.110,0.000,-2.810,3.10,1.93,0.23,2.50,0.23
1712,184.64,17.120,0.000,-2.810,3.10,1.94,0.23,2.51,0.23
1713,184.70,17.130,0.000,-2.810,3.10,1.93,0.23,2.52,0.23
1714,184.77,17.140,0.000,-2.810,3.10,1.94,0.23,2.53,0.23
1715,184.83,17.150,0.000,-2.810,3.08,1.94,0.24,2.53,0.24
1716,184.90,17.160,0.000,-2.810,3.09,1.94,0.24,2.54,0.24
1717,184.96,17.170,0.000,-2.810,3.07,1.93,0.23,2.54,0.23
1718,185.02,17.180,0.000,-2.810,3.07,1.95,0.25,2.55,0.25
1719,185.09,17.190,0.000,-2.810,3.05,1.94,0.25,2.56,0.25
1720,185.15,17.200,0.000,-2.810,3.06,1.94,0.24,2.57,0.24
1721,185.22,17.210,0.000,-2.810,3.05,1.94,0.24,2.57,0.24
1722,185.28,17.220,0.000,-2.810,3.06,1.94,0.25,2.58,0.25
1723,185.34,17.230,0.000,-2.810,3.05,1.94,0.26,2.59,0.26
1724,185.41,17.240,0.000,-2.810,3.03,1.93,0.24,2.58,0.24
1725,185.47,17.250,0.000,-2.810,3.03,1.94,0.26,2.60,0.26
1726,185.54,17.260,0.000,-2.810,3.01,1.95,0.26,2.60,0.26
1727,185.60,17.270,0.000,-2.810,3.01,1.93,0.25,2.60,0.25
1728,185.66,17.280,0.000,-2.810,3.01,1.94,0.26,2.62,0.26
1729,185.73,17.290,0.000,-2.810,3.00,1.93,0.26,2.62,0.26
1730,185.79,17.300,0.000,-2.810,2.99,1.94,0.27,2.62,0.27
1731,185.86,17.310,0.000,-2.810,3.00,1.94,0.27,2.64,0.27
1732,185.92,17.320,0.000,-2.810,2.98,1.93,0.26,2.63,0.26
1733,185.98,17.330,0.000,-2.810,2.97,1.94,0.28,2.64,0.28
1734,186.05,17.340,0.000,-2.810,2.97,1.95,0.28,2.65,0.28
1735,186.11,17.350,0.000,-2.810,2.96,1.94,0.28,2.65,0.28
1736,186.18,17.360,0.000,-2.810,2.95,1.95,0.29,2.66,0.29
1737,186.24,17.370,0.000,-2.810,2.94,1.94,0.28,2.66,0.28
1738,186.30,17.380,0.000,-2.810,2.95,1.94,0.28,2.68,0.28
1739,186.37,17.390,0.000,-2.810,2.93,1.95,0.29,2.68,0.29
1740,186.43,17.400,0.000,-2.810,2.93,1.93,0.28,2.69,0.28
1741,186.50,17.410,0.000,-2.727,2.83,1.94,0.30,2.77,0.30
1742,186.56,17.420,0.000,-2.727,2.83,1.94,0.30,2.78,0.30
1743,186.62,17.430,0.000,-2.727,2.81,1.94,1.74,2.79,1.74
1744,186.69,17.440,0.000,-2.727,2.81,1.94,1.74,2.79,1.74
1745,186.75,17.450,0.000,-2.727,2.81,1.95,1.75,2.80,1.75
1746,186.82,17.460,0.000,-2.727,2.79,1.94,1.75,2.81,1.75
1747,186.88,17.470,0.000,-2.727,2.79,1.94,1.76,2.81,1.76
1748,186.94,17.480,0.000,-2.727,2.79,1.94,1.76,2.83,1.76
1749,187.01,17.490,0.000,-2.727,2.78,1.95,1.77,2.82,1.77
1750,187.07,17.500,0.000,-2.727,2.77,1.94,1.77,2.84,1.77
1751,187.14,17.510,0.000,-2.727,2.77,1.94,1.77,2.85,1.77
1752,187.20,17.520,0.000,-2.727,2.78,1.95,5.00,2.85,1.95
1753,187.26,17.530,0.000,-2.727,2.76,1.95,5.00,2.85,1.95
1754,187.33,17.540,0.000,-2.727,2.76,1.95,5.00,2.86,1.95
1755,187.39,17.550,0.000,-2.727,2.74,1.94,5.00,2.87,1.94
1756,187.46,17.560,0.000,-2.727,2.73,1.94,5.00,2.87,1.94
1757,187.52,17.570,0.000,-2.727,2.72,1.93,5.00,2.88,1.93
1758,187.58,17.580,0.000,-2.727,2.71,1.93,5.00,2.88,1.93
1759,187.65,17.590,0.000,-2.727,2.72,1.94,5.00,2.90,1.94
1760,187.71,17.600,0.000,-2.727,2.70,1.93,5.00,2.90,1.93
1761,187.78,17.610,0.000,-2.727,2.70,1.93,5.00,2.91,1.93
1762,187.84,17.620,0.000,-2.727,2.69,1.93,5.00,2.91,1.93
1763,187.90,17.630,0.000,-2.727,2.68,1.93,5.00,2.92,1.93
1764,187.97,17.640,0.000,-2.727,2.68,1.93,5.00,2.93,1.93
1765,188.03,17.650,0.000,-2.727,2.68,1.93,5.00,2.92,1.93
1766,188.10,17.660,0.000,-2.727,2.68,1.94,5.00,2.93,1.94
1767,188.16,17.670,0.000,-2.727,2.66,1.93,5.00,2.95,1.93
1768,188.22,17.680,0.000,-2.727,2.65,1.92,5.00,2.95,1.92
1769,188.29,17.690,0.000,-2.727,2.64,1.92,5.00,2.95,1.92
1770,188.35,17.700,0.000,-2.727,2.65,1.93,5.00,2.96,1.93
1771,188.42,17.710,0.000,-2.727,2.65,1.93,5.00,2.96,1.93
1772,188.48,17.720,0.000,-2.727,2.63,1.93,5.00,2.98,1.93
1773,188.54,17.730,0.000,-2.727,2.62,1.93,5.00,2.98,1.93
1774,188.61,17.740,0.000,-2.727,2.62,1.93,5.00,2.99,1.93
